SITEVISITID,DEPTH_BIN,SITE,OBS_YEAR,DATE_,new_MIN_DEPTH_M,new_MAX_DEPTH_M,LONGITUDE_LOV,LATITUDE_LOV,DEPTH,PESP,CCAH,CCAR,Acanthuridae,Scaridae,Browser,Concealed cropper,Cropper,Excavator,Scraper,ISLAND,SEC_NAME
9841,Deep,HAW-02583,2016,8/7/2016,18.6,25,-155.5361,19.09408,21.8,0,1.700680272,0,21.90218453,3.346135105,6.667220418,0,0.616790362,0,3.346135105,Hawaii,HAW_SE
9842,Mid,HAW-02597,2016,8/7/2016,11.3,14,-155.5518,19.06555,12.65,0,6.734006734,0,19.81536091,0,9.478978916,0,1.797448266,0,0,Hawaii,HAW_SE
9846,Mid,HAW-02602,2016,8/7/2016,14.5,15.9,-155.5074,19.12663,15.2,0,10.67961165,0,13.49426218,0,1.622098426,0,1.00604872,0,0,Hawaii,HAW_SE
9844,Mid,HAW-02615,2016,8/7/2016,13.1,18,-155.5791,19.0163,15.55,0,15.40983607,0,23.53151873,3.446468864,1.304668927,0,5.286152301,0,3.446468864,Hawaii,HAW_SE
9865,Deep,HAW-02516,2016,8/8/2016,15.9,24.2,-155.0132,19.73916,20.05,0,9.427609428,0,10.14771224,0,1.697704487,0,2.505592522,0,0,Hawaii,HAW_PUNA
9870,Deep,HAW-02519,2016,8/9/2016,15.2,25.9,-154.886,19.41754,20.55,0,10.13513514,0,7.201057867,0,0.178449202,0,1.908809105,0,0,Hawaii,HAW_PUNA
9862,Deep,HAW-02524,2016,8/8/2016,18.2,24.7,-154.8677,19.55094,21.45,0,2.356902357,0,16.0164416,0,1.341495937,0,1.346153274,0,0,Hawaii,HAW_PUNA
9877,Deep,HAW-02527,2016,8/9/2016,18.9,22,-154.8391,19.45655,20.45,0,7.407407407,0.673400673,17.06921159,0,3.514031565,0,1.473241343,0,0,Hawaii,HAW_PUNA
9863,Mid,HAW-02533,2016,8/8/2016,9.1,11.8,-154.9458,19.61477,10.45,0,2.405498282,0,14.69946821,0,2.593637654,0,2.333083717,0,0,Hawaii,HAW_PUNA
9878,Mid,HAW-02539,2016,8/9/2016,12.8,15.2,-154.8229,19.47304,14,0,13.85135135,0.675675676,19.99432073,0,1.522157847,0,3.608696226,0,0,Hawaii,HAW_PUNA
9879,Mid,HAW-02540,2016,8/9/2016,11,12.2,-154.8114,19.49633,11.6,0,4.06779661,1.016949153,90.05412759,0,1.361375863,0,1.703922484,0,0,Hawaii,HAW_PUNA
9858,Mid,HAW-02548,2016,8/8/2016,12.2,13.7,-154.8836,19.5588,12.95,0,7.746478873,0,15.01047479,1.815777941,1.815777941,0,3.200813475,0,0,Hawaii,HAW_PUNA
9864,Mid,HAW-02549,2016,8/8/2016,11.1,12.8,-154.977,19.65838,11.95,0,5,0,12.68528879,0.132974406,0,0,4.375281998,0,0.132974406,Hawaii,HAW_PUNA
9871,Mid,HAW-02555,2016,8/9/2016,14,15.7,-154.8463,19.45084,14.85,0,4.545454545,0,14.16160368,4.284681625,3.332300555,0,2.946360905,0,4.284681625,Hawaii,HAW_PUNA
9861,Mid,HAW-02536,2016,8/8/2016,9.8,11.8,-155.0499,19.73524,10.8,0,5.660377358,0,9.133857758,0,1.133704366,0,3.388453295,0,0,Hawaii,HAW_PUNA
9958,Mid,HAW-02771,2016,8/15/2016,12.9,17.6,-155.8862,20.11288,15.25,0,2.711864407,0,9.492584019,0,0.2590212,0,2.875406869,0,0,Hawaii,HAW_KONA
9956,Deep,HAW-02773,2016,8/15/2016,19.1,28.7,-155.8966,20.13878,23.9,0,3.050847458,0,10.00171239,0,0.319589033,0,0.339748417,0,0,Hawaii,HAW_KONA
9941,Mid,HAW-02777,2016,8/14/2016,11,12.9,-155.8313,19.99611,11.95,0,7.931034483,0,8.916259087,2.34877242,0.053464966,0,2.501551634,0,2.34877242,Hawaii,HAW_KONA
9891,Mid,HAW-02778,2016,8/10/2016,15.3,16,-155.9856,19.61225,15.65,0,17.28813559,0,8.783857049,0,0,0,1.476898796,0,0,Hawaii,HAW_KONA
9907,Mid,HAW-02786,2016,8/11/2016,15.5,17,-155.9194,19.13287,16.25,0,6.944444444,0,10.933823,1.003279494,0.622432419,0,0.674985536,0,1.003279494,Hawaii,HAW_KONA
9906,Mid,HAW-02787,2016,8/11/2016,10.2,12.4,-155.9096,19.17621,11.3,0,5.423728814,0,19.84299236,8.062714398,0.571285161,0,1.390581854,0,8.062714398,Hawaii,HAW_KONA
9952,Mid,HAW-02792,2016,8/15/2016,13.8,16.8,-155.8699,20.08336,15.3,0,7.432432432,0,10.36823074,0.666118743,0.052802063,0,0.475433942,0,0.666118743,Hawaii,HAW_KONA
9848,Shallow,HAW-02618,2016,8/7/2016,4.5,6.7,-155.5544,19.07933,5.6,0,3.678929766,0,18.42989447,8.737377506,1.558394048,0,10.3206947,0,8.737377506,Hawaii,HAW_SE
9847,Shallow,HAW-02626,2016,8/7/2016,4.6,7.3,-155.5201,19.11292,5.95,0,2.013422819,0.33557047,19.87719234,0,3.601157146,0,2.162153072,0,0,Hawaii,HAW_SE
9955,Mid,HAW-02711,2016,8/15/2016,13.1,18,-155.8671,20.07986,15.55,0,6.734006734,0,8.930022451,0.690996675,1.019499099,0,0.764213303,0,0.690996675,Hawaii,HAW_KONA
9843,Shallow,HAW-02733,2016,8/7/2016,5.5,6.5,-155.5648,19.02801,6,0,20,0,24.87226321,0,2.773042866,0.383469369,7.234569504,0,0,Hawaii,HAW_SE
9940,Deep,HAW-02747,2016,8/14/2016,19.5,21.9,-155.8364,20.0091,20.7,0,28.67383513,0,10.96705481,0.258754594,0.126569374,0,0,0,0.258754594,Hawaii,HAW_KONA
9894,Deep,HAW-02761,2016,8/11/2016,18.8,30.5,-155.8907,19.30181,24.65,0,5.685618729,0,4.569257149,0,1.902267361,0,0.293752957,0,0,Hawaii,HAW_KONA
9959,Shallow,HAW-02762,2016,8/15/2016,4.5,6.6,-155.845,20.05389,5.55,0,4.861111111,0,22.8192164,1.839703336,2.961056552,0.383469369,7.099544775,0,1.839703336,Hawaii,HAW_KONA
9935,Deep,HAW-02763,2016,8/14/2016,25.9,28.8,-155.8845,19.94113,27.35,0,4.861111111,0,3.346346365,1.944695531,0.103027466,0,0.203056232,0,1.944695531,Hawaii,HAW_KONA
9951,Deep,HAW-02767,2016,8/15/2016,18.5,23.8,-155.8801,20.09681,21.15,0,2.006688963,0,6.430627762,0,0.406358091,0,0.883358531,0,0,Hawaii,HAW_KONA
9905,Deep,HAW-02770,2016,8/11/2016,20,32,-155.9037,19.20731,26,0,6.07028754,0,4.881472898,0,0.502340715,0,0.688184943,0,0,Hawaii,HAW_KONA
9849,Mid,HAW-02694,2016,8/7/2016,12.1,16,-155.561,19.03159,14.05,0,7.796610169,0,19.12456444,0.81130927,1.572388193,0,2.516192937,0,0,Hawaii,HAW_SE
9884,Deep,HAW-02766,2016,8/10/2016,25.6,27.1,-155.9849,19.60538,26.35,0,6.101694915,0,7.264058772,0,0,0,0,0,0,Hawaii,HAW_KONA
9944,Mid,HAW-02821,2016,8/14/2016,10.1,10.4,-155.8802,19.93748,10.25,0,10.93247588,0,4.281137374,1.159093479,0.758145451,0,2.33525085,0,0.832877328,Hawaii,HAW_KONA
9942,Shallow,HAW-02826,2016,8/14/2016,3.4,3.7,-155.8303,19.98356,3.55,0,4.444444444,0,28.50416663,4.376277755,5.18605227,3.389410852,8.192949373,0,3.054352436,Hawaii,HAW_KONA
9885,Shallow,HAW-02827,2016,8/10/2016,4.8,6.4,-155.97,19.58416,5.6,0,10.81081081,0,14.06377139,1.967489665,0.585841387,0,3.30899263,0,1.967489665,Hawaii,HAW_KONA
9943,Shallow,HAW-02830,2016,8/14/2016,2.4,3.7,-155.8602,19.95739,3.05,0,2.364864865,0,10.27152216,9.240416137,0.942145264,0,7.147141402,0,9.240416137,Hawaii,HAW_KONA
9897,Shallow,HAW-02832,2016,8/11/2016,3.9,5.8,-155.9097,19.1718,4.85,0,2.422145329,0,24.57097814,1.045389247,5.26029857,0.773267044,2.307072369,0,0,Hawaii,HAW_KONA
9890,Shallow,HAW-02834,2016,8/10/2016,4.6,5.9,-156.0346,19.68454,5.25,0,7.986111111,0,31.15173236,0,0.115622081,0,5.281329542,0,0,Hawaii,HAW_KONA
9892,Shallow,HAW-02793,2016,8/10/2016,3.7,5.8,-155.9482,19.49581,4.75,0,2.243589744,0,15.41236034,1.418103663,2.999812816,0,2.407575676,0,1.418103663,Hawaii,HAW_KONA
9889,Deep,HAW-02794,2016,8/10/2016,19.2,27,-156.044,19.69089,23.1,0,10.43771044,0,7.567770433,1.839703336,1.343531702,0,0.504155196,0,1.839703336,Hawaii,HAW_KONA
9887,Mid,HAW-02795,2016,8/10/2016,10.6,12.2,-155.9525,19.50565,11.4,0,11.03448276,0,14.30481142,6.310232495,0.231244163,0,1.9500463,0,6.310232495,Hawaii,HAW_KONA
9938,Mid,HAW-02797,2016,8/14/2016,9.7,14.6,-155.9227,19.8732,12.15,0,8.904109589,0,4.950530989,0.428864762,0.750240884,0,2.043604765,0,0.428864762,Hawaii,HAW_KONA
9957,Mid,HAW-02802,2016,8/15/2016,8.5,10.3,-155.8922,20.12863,9.4,0,3.103448276,0,9.695778103,0.132974406,0.497845804,0,3.109256434,0,0.132974406,Hawaii,HAW_KONA
9893,Mid,HAW-02804,2016,8/10/2016,11,13.1,-155.9241,19.46874,12.05,0,11.18644068,0.677966102,10.42001126,0,0.41479829,0,1.327996441,0,0,Hawaii,HAW_KONA
9895,Mid,HAW-02805,2016,8/11/2016,9.8,13.1,-155.8921,19.2772,11.45,0,4.377104377,0,22.97644708,10.33242632,5.188335031,0,2.329340963,0,9.010501003,Hawaii,HAW_KONA
9896,Mid,HAW-02806,2016,8/11/2016,8.2,10,-155.9075,19.18992,9.1,0,6.907894737,0,22.39311144,13.60650441,2.598126559,0,1.827337199,0,13.60650441,Hawaii,HAW_KONA
9903,Mid,HAW-02808,2016,8/11/2016,13.7,20.2,-155.9005,19.25384,16.95,0,3.020134228,0,7.00016202,3.785259227,1.097558062,0,1.399502727,0,3.785259227,Hawaii,HAW_KONA
9939,Mid,HAW-02810,2016,8/14/2016,10.1,17.3,-155.962,19.85337,13.7,0,14.04109589,0,14.3642658,9.89619705,0.618572245,0,2.759967943,0,9.89619705,Hawaii,HAW_KONA
9936,Mid,HAW-02818,2016,8/14/2016,13.4,16.8,-155.9009,19.91066,15.1,0,27.97202797,0,4.766395301,2.081305101,0.224676018,0,0.311954189,0,2.081305101,Hawaii,HAW_KONA
9886,Mid,HAW-02824,2016,8/10/2016,6.9,8.8,-155.97,19.56735,7.85,0,12.28070175,0,28.53588242,9.224480119,3.880480911,0,3.222865549,0,7.902554799,Hawaii,HAW_KONA
9963,Shallow,HAW-03085,2016,8/15/2016,5.181347,5.790917,-155.8311,19.97992,5.486132,0,10.73825503,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9899,Shallow,HAW-03087,2016,8/11/2016,5.181347,6.400488,-155.896,19.26251,5.7909175,0,1.333333333,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9883,Shallow,HAW-03095,2016,8/10/2016,5.181347,6.705273,-155.9329,19.47918,5.94331,0,18.3745583,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9881,Mid,HAW-03106,2016,8/10/2016,5.181347,7.010058,-156.0288,19.64897,6.0957025,0,9.797297297,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9947,Shallow,HAW-03115,2016,8/14/2016,2.438281,3.962207,-155.8901,19.92627,3.200244,0,3.728813559,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9866,Deep,HAW-03132,2016,8/8/2016,18.59189,21.33496,-154.8445,19.54405,19.963425,0,3.412969283,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9904,Shallow,HAW-02838,2016,8/11/2016,3.7,6.2,-155.9024,19.22707,4.95,0,1.315789474,0,29.67236259,0,4.730066832,0.895474109,2.961019383,0,0,Hawaii,HAW_KONA
9937,Shallow,HAW-02844,2016,8/14/2016,2.3,3.3,-155.8895,19.91677,2.8,0,7.118644068,0,15.96768105,13.66998942,0.502340715,0,12.68256466,0,13.66998942,Hawaii,HAW_KONA
9953,Shallow,HAW-02846,2016,8/15/2016,4.8,7,-155.8734,20.09001,5.9,0,7.894736842,0,15.59474249,0.391560192,0.862188047,0,5.760209008,0,0.391560192,Hawaii,HAW_KONA
9900,Deep,HAW-03008,2016,8/11/2016,19.20146,22.85888,-155.9032,19.20787,21.03017,0,6.440677966,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9960,Deep,HAW-03009,2016,8/15/2016,20.4206,22.24931,-155.9036,20.21626,21.334955,0,11.03448276,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9946,Deep,HAW-03010,2016,8/14/2016,18.89668,21.33496,-155.8615,19.95788,20.11582,0,11.57894737,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9882,Mid,HAW-03042,2016,8/10/2016,9.753124,11.88662,-155.9618,19.54732,10.819872,0,1.003344482,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9898,Mid,HAW-03057,2016,8/11/2016,11.58183,12.80098,-155.9034,19.38397,12.191405,0,0.680272109,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9962,Mid,HAW-03075,2016,8/15/2016,10.36269,11.58183,-155.8544,20.06528,10.97226,0,4.794520548,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9961,Mid,HAW-03077,2016,8/15/2016,9.143554,11.27705,-155.8935,20.13448,10.210302,0,1.76056338,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9901,Shallow,HAW-03084,2016,8/11/2016,3.962207,4.876562,-155.909,19.16825,4.4193845,0,1.006711409,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9873,Deep,HAW-03148,2016,8/9/2016,21.63974,23.16367,-154.8422,19.45348,22.401705,0,5.033557047,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9948,Mid,HAW-03079,2016,8/14/2016,10.05791,11.27705,-155.9204,19.87484,10.66748,0,4.054054054,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9950,Mid,HAW-03317,2016,8/14/2016,9.143554,12.19141,-155.958,19.85387,10.667482,0,16.66666667,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9902,Mid,HAW-03321,2016,8/11/2016,9.753124,10.97226,-155.9161,19.15241,10.362692,0,3.378378378,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9880,Mid,HAW-03326,2016,8/10/2016,10.66748,13.71533,-156.0568,19.73307,12.191405,0,6.319702602,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9949,Shallow,HAW-03336,2016,8/14/2016,5.181347,6.095703,-155.9933,19.8344,5.638525,0,8.724832215,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9973,Mid,HAW-00041,2016,8/15/2016,14.02011582,14.02011582,-155.8604,20.26828,14.02011582,0,0.952380952,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_HAMAKUA
9969,Mid,HAW-00043,2016,8/11/2016,14.3,14.3,-155.90024,19.24432,14.3,0,3.225806452,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9966,Mid,HAW-00044,2016,8/8/2016,13.10576044,13.10576044,-155.05803,19.74696,13.10576044,0,6.333333333,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9867,Mid,HAW-03151,2016,8/8/2016,9.753124,12.19141,-154.9366,19.5992,10.972267,0,2.040816327,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9869,Mid,HAW-03157,2016,8/8/2016,10.36269,12.19141,-155.0308,19.741,11.27705,0,10.20408163,0.340136054,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9874,Mid,HAW-03172,2016,8/9/2016,11.88662,14.3249,-154.8315,19.46677,13.10576,0,5.016722408,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9876,Mid,HAW-03186,2016,8/9/2016,11.27705,13.71533,-154.9122,19.5805,12.49619,0,3.691275168,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9875,Shallow,HAW-03192,2016,8/9/2016,5.181347,6.400488,-154.8339,19.53519,5.7909175,0,5.351170569,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9868,Shallow,HAW-03204,2016,8/8/2016,4.571777,4.876562,-154.981,19.64395,4.7241695,0,1.342281879,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9851,Deep,HAW-03236,2016,8/7/2016,19.81103,22.5541,-155.4877,19.13677,21.182565,0,5.067567568,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
9852,Mid,HAW-03261,2016,8/7/2016,12.19141,14.02012,-155.5428,19.08456,13.105765,0,7.382550336,1.006711409,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
9853,Shallow,HAW-03281,2016,8/7/2016,4.571777,5.486132,-155.5704,19.02523,5.0289545,0,10.99656357,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
9854,Shallow,HAW-03288,2016,8/7/2016,4.571777,5.181347,-155.62,18.96514,4.876562,0,7.666666667,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
9855,Mid,HAW-03291,2016,8/7/2016,11.27705,12.49619,-155.6307,18.944,11.88662,0,8.080808081,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
10052,Mid,KAH-00128,2016,8/21/2016,12.4,14.5,-156.5765,20.51067,13.45,0,2.821316614,0,6.513615534,0.685948754,2.467168067,0,0.212135409,0,0.685948754,Kahoolawe,KAH_SOUTH
10049,Mid,KAH-00145,2016,8/21/2016,9.1,11,-156.6927,20.5161,10.05,0,0,0,11.70291053,0,0,0,0.918791943,0,0,Kahoolawe,KAH_SOUTH
9667,Mid,KAH-00157,2016,7/15/2016,7.6,7.6,-156.5743,20.60562,7.6,0,0.675675676,0,11.14865718,3.828054135,0,0,2.807625302,0,3.828054135,Kahoolawe,KAH_NORTH
10044,Deep,KAH-00163,2016,8/21/2016,22.4,25,-156.5307,20.52624,23.7,0,2.054794521,0.684931507,5.725800199,2.809320641,1.187243836,0,1.104841967,0,2.809320641,Kahoolawe,KAH_SOUTH
9671,Deep,KAH-00164,2016,7/15/2016,19,19,-156.6809,20.55184,19,0,3.846153846,0,20.3220443,2.416025672,0,0.27361334,1.362137306,0,2.416025672,Kahoolawe,KAH_NORTH
9677,Shallow,KAH-00167,2016,7/15/2016,4.8,6.7,-156.6981,20.52151,5.75,0,3.355704698,2.013422819,23.45663669,0.426715845,10.76494258,0,7.579728624,0,0.426715845,Kahoolawe,KAH_SOUTH
9965,Mid,HAW-00045,2016,8/8/2016,12.80097531,12.80097531,-154.97473,19.66471,12.80097531,0,9.333333333,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_PUNA
9964,Mid,HAW-00048,2016,8/7/2016,14.9344712,14.9344712,-155.55231,19.06075,14.9344712,0,3.225806452,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_SE
9970,Mid,HAW-00049,2016,8/14/2016,14.62968607,14.62968607,-155.89203,19.93093,14.62968607,0,3.90070922,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
9673,Mid,KAH-00101,2016,7/15/2016,7.9,9.1,-156.6144,20.5856,8.5,0,2.272727273,0,5.48364543,6.073200331,0,0,0.765218271,0,6.073200331,Kahoolawe,KAH_NORTH
9670,Shallow,KAH-00105,2016,7/15/2016,5,7,-156.6814,20.54937,6,0,7.792207792,0,34.27275679,5.295557817,4.231551945,0.383469369,10.65765703,0,5.295557817,Kahoolawe,KAH_NORTH
10055,Mid,KAH-00106,2016,8/21/2016,10.9,12.4,-156.6773,20.50133,11.65,0,4.716981132,0,33.70997005,1.406109406,5.386483167,0,1.885638062,0,1.406109406,Kahoolawe,KAH_SOUTH
10047,Shallow,KAH-00119,2016,8/21/2016,3.2,5.8,-156.647,20.51524,4.5,0,0,0,10.42184145,1.766537658,1.204137598,0,2.731081246,0,1.766537658,Kahoolawe,KAH_SOUTH
10048,Shallow,KAH-00123,2016,8/21/2016,4.6,6.4,-156.6682,20.50284,5.5,0,2.693602694,0,47.64420876,24.14996636,24.51006322,0.979937793,2.163679917,3.694092332,20.45587403,Kahoolawe,KAH_SOUTH
10051,Shallow,KAH-00127,2016,8/21/2016,4.2,7.3,-156.5386,20.52189,5.75,0,5.685618729,0,22.0279576,2.889187142,5.578167497,0,7.81710314,0,2.889187142,Kahoolawe,KAH_SOUTH
10050,Deep,KAH-00146,2016,8/21/2016,18.2,25.8,-156.5471,20.55663,22,0,0.333333333,0.333333333,9.074035286,0,0.580417013,0,0.424709366,0,0,Kahoolawe,KAH_NORTH
9971,Mid,HAW-00073,2016,8/14/2016,14.62968607,14.62968607,-155.91391,19.88457,14.62968607,0,6.756756757,0,NA,NA,NA,NA,NA,NA,NA,Hawaii,HAW_KONA
10053,Shallow,KAH-00172,2016,8/21/2016,3,7,-156.5913,20.51099,5,0,6.825938567,0,21.26329399,1.70914456,3.886682994,0,3.189934254,0,1.70914456,Kahoolawe,KAH_SOUTH
9662,Shallow,KAH-00327,2016,7/15/2016,5.181347,6.400488,-156.6963,20.52063,5.7909175,0,2.693602694,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_SOUTH
10042,Shallow,KAH-00334,2016,8/21/2016,3.962207,5.790917,-156.6822,20.50641,4.876562,0,0.673400673,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_SOUTH
9665,Shallow,KAH-00336,2016,7/15/2016,3.352636,5.486132,-156.6985,20.53455,4.419384,0,3.071672355,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_SOUTH
9664,Shallow,KAH-00358,2016,7/15/2016,3.962207,5.790917,-156.6596,20.56181,4.876562,0,5.841924399,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
9661,Mid,KAH-00363,2016,7/15/2016,13.10576,15.23926,-156.6793,20.5545,14.17251,0,4.013377926,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
9660,Shallow,KAH-00369,2016,7/15/2016,3.352636,6.095703,-156.6251,20.5797,4.7241695,0,3.401360544,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
9675,Deep,KAH-00174,2016,7/15/2016,21,21.2,-156.7055,20.53488,21.1,0,0.324675325,0,1.192170346,0,0.434623953,0,0.103975263,0,0,Kahoolawe,KAH_SOUTH
9669,Mid,KAH-00176,2016,7/15/2016,8.5,8.5,-156.6493,20.56404,8.5,0,0.684931507,0,30.62205274,4.745304904,3.889990412,0,1.040189114,0,4.745304904,Kahoolawe,KAH_NORTH
10046,Deep,KAH-00178,2016,8/21/2016,16.2,23.1,-156.6211,20.51379,19.65,0,5.460750853,0,43.42113339,19.04618182,0.786384835,0,0.957076012,0,19.04618182,Kahoolawe,KAH_SOUTH
10054,Deep,KAH-00181,2016,8/21/2016,19.1,25.8,-156.6294,20.50989,22.45,0,3.134796238,0.313479624,26.78050948,6.508607474,0.196478319,0,0.129368132,0,6.508607474,Kahoolawe,KAH_SOUTH
9672,Deep,KAH-00185,2016,7/15/2016,18.6,20.4,-156.5803,20.60645,19.5,0,2.364864865,0,12.63073047,2.171533497,0,0,0.333812023,0,2.171533497,Kahoolawe,KAH_NORTH
9674,Shallow,KAH-00187,2016,7/15/2016,3.3,5.7,-156.6425,20.56768,4.5,0,1.700680272,0,13.64407707,3.103186699,0.261673841,0,2.580373867,0,3.103186699,Kahoolawe,KAH_NORTH
9676,Mid,KAH-00188,2016,7/15/2016,10.9,13.6,-156.6971,20.53986,12.25,0,0.336700337,0,8.650282374,1.093898623,1.462875807,0,1.93069051,0,1.093898623,Kahoolawe,KAH_SOUTH
9668,Mid,KAH-00195,2016,7/15/2016,5.8,7.4,-156.6055,20.59248,6.6,0,0.317460317,0,7.289042801,2.948415228,0.502340715,0,3.670946032,0,2.948415228,Kahoolawe,KAH_NORTH
10045,Mid,KAH-00198,2016,8/21/2016,14.1,15.6,-156.5459,20.51073,14.85,0,0.33557047,0,11.50714069,14.77801332,4.862003931,0,0.832969312,0,14.77801332,Kahoolawe,KAH_SOUTH
10039,Mid,KAH-00321,2016,8/21/2016,9.448339,12.19141,-156.5536,20.59595,10.8198745,0,0.677966102,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
10041,Mid,KAH-00362,2016,8/21/2016,10.66748,14.02012,-156.6098,20.51305,12.3438,0,0.337837838,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_SOUTH
9666,Deep,KAH-00173,2016,7/15/2016,21,23.8,-156.568,20.60855,22.4,0,1.003344482,0,3.199859953,0,0,0,1.231945225,0,0,Kahoolawe,KAH_NORTH
9765,Mid,KAU-01554,2016,7/23/2016,6.9,8.5,-159.6678,21.93268,7.7,0,0.647249191,0,2.60103255,0.033039745,0,0,0.852643179,0,0.033039745,Kauai,KAU_EAST
9776,Mid,KAU-01556,2016,7/23/2016,9.1,10,-159.5391,21.88365,9.55,0,0.943396226,0,0,0,0,0,0,0,0,Kauai,KAU_EAST
9775,Mid,KAU-01561,2016,7/23/2016,10,10.3,-159.5124,21.88391,10.15,0,3.870967742,1.935483871,5.64369575,0.045125434,0.630822626,0,0.207950525,0,0,Kauai,KAU_EAST
9810,Mid,KAU-01562,2016,7/27/2016,15,15.6,-159.288,22.12133,15.3,0,11.14754098,0.655737705,0,0,0,0,0,0,0,Kauai,KAU_EAST
9774,Mid,KAU-01575,2016,7/23/2016,10.6,11.4,-159.483,21.87787,11,0,0.325732899,0,14.2593565,0.046376662,0.712893619,0,1.472572379,0,0,Kauai,KAU_EAST
9764,Mid,KAU-01580,2016,7/23/2016,15.5,16.3,-159.6422,21.90953,15.9,0,9.333333333,0.666666667,7.726679667,0,0,0,0.579736755,0,0,Kauai,KAU_EAST
9766,Mid,KAU-01582,2016,7/23/2016,11.3,15.9,-159.6941,21.95236,13.6,0,1.672240803,0,0.831289445,0,0,0,0.810972823,0,0,Kauai,KAU_EAST
9663,Deep,KAH-00370,2016,7/15/2016,19.81103,21.03017,-156.5705,20.60883,20.4206,0,1.342281879,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
9659,Deep,KAH-00385,2016,7/15/2016,22.5541,24.38281,-156.5905,20.60233,23.468455,0,0.33557047,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_NORTH
10040,Mid,KAH-00419,2016,8/21/2016,11.58183,14.62969,-156.543,20.51269,13.10576,0,2.341137124,0,NA,NA,NA,NA,NA,NA,NA,Kahoolawe,KAH_SOUTH
9817,Deep,KAU-01525,2016,7/27/2016,19.5,20.5,-159.3551,21.92765,20,0,4.347826087,0,0.339361273,0.035068573,0.035068573,0,0.339361273,0,0,Kauai,KAU_EAST
9777,Deep,KAU-01533,2016,7/23/2016,22,23,-159.6344,21.90875,22.5,0,0.673400673,0,0.463137912,0.307575856,0.224649482,0,0.463137912,0,0.082926374,Kauai,KAU_EAST
9763,Deep,KAU-01534,2016,7/23/2016,21.3,23.1,-159.5853,21.88775,22.2,0,15.48821549,1.01010101,3.805276957,0,0,0,0.454139708,0,0,Kauai,KAU_EAST
